gene_id,attributes,logFC,AveExpr,t,P.Value,adj.P.Val,B
PF3D7_1038700,description=Plasmodium exported protein%2C unknown function;ebi_biotype=protein_coding,-1.318120012,2.41713337,-1.85001124,0.142600657,0.326270304,-4.361728563
PF3D7_0600200,Name=VAR;description=erythrocyte membrane protein 1%2C PfEMP1;ebi_biotype=protein_coding,1.195265891,3.487454898,1.849059929,0.142753051,0.326431535,-4.552761992
PF3D7_0910900,description=DNA primase large subunit%2C putative;ebi_biotype=protein_coding,1.242762615,4.087256411,1.848858996,0.142785262,0.326431535,-4.692499833
PF3D7_0406400,Name=cGLO2;description=cytosolic glyoxalase II;ebi_biotype=protein_coding,0.71584677,3.54378059,1.847048903,0.14307579,0.326965049,-4.576414233
PF3D7_1142800,Name=ATPTG6;description=ATP synthase-associated protein%2C putative;ebi_biotype=protein_coding,-0.440147005,6.303598985,-1.845890091,0.143262123,0.327177322,-5.307718636
PF3D7_1002300,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,1.539380845,1.327393664,1.845447376,0.14333338,0.327177322,-4.280456977
PF3D7_0725000,description=exonuclease I%2C putative;ebi_biotype=protein_coding,-0.288507546,8.001883001,-1.844985124,0.143407823,0.327177322,-5.744588487
PF3D7_1004000,description=60S ribosomal protein L13%2C putative;ebi_biotype=protein_coding,-0.200962291,9.615405256,-1.844932332,0.143416327,0.327177322,-6.069835146
PF3D7_0519000,Name=SLBP;description=histone RNA hairpin-binding protein%2C putative;ebi_biotype=protein_coding,-0.295593608,5.182132531,-1.832060203,0.143454672,0.327177322,-5.009084535
PF3D7_0318100,Name=STOML;description=stomatin-like protein%2C putative;ebi_biotype=protein_coding,-0.533631549,4.815365092,-1.843292008,0.143680849,0.327562558,-4.888105428
PF3D7_0307200,description=60S ribosomal protein L7%2C putative;ebi_biotype=protein_coding,-0.247834533,8.567772718,-1.842872208,0.143748633,0.327586525,-5.873054238
PF3D7_0209100,Name=PATPL1;description=patatin-like phospholipase 1;ebi_biotype=protein_coding,-0.428202853,5.276816897,-1.840409228,0.144147022,0.328363587,-5.023911334
PF3D7_0314500,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.558373291,6.053829521,-1.838539041,0.144450332,0.328923526,-5.239517829
PF3D7_1112600,description=ATPase%2C putative;ebi_biotype=protein_coding,0.715462086,3.002864087,1.838175746,0.144509332,0.328926931,-4.469965383
PF3D7_0916100,Name=TRX3;description=thioredoxin 3;ebi_biotype=protein_coding,-0.518231641,4.896915849,-1.83696526,0.144706108,0.32924381,-4.918821356
PF3D7_0108300,Name=ARP;description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.144436379,8.937319829,-1.836508809,0.144780385,0.329281829,-5.957745343
PF3D7_0803000,Name=CYP81;description=peptidyl-prolyl cis-trans isomerase;ebi_biotype=protein_coding,0.946619176,2.88150738,1.835619621,0.144925198,0.329367619,-4.44709964
PF3D7_1343500,description=conserved protein%2C unknown function;ebi_biotype=protein_coding,0.354709919,4.313077267,1.810522578,0.144933269,0.329367619,-4.806210288
PF3D7_1326700,description=ubiquitin-activating enzyme%2C putative;ebi_biotype=protein_coding,0.858676357,2.616573714,1.834322343,0.145136756,0.329547304,-4.404926579
PF3D7_0112300,description=18S ribosomal RNA;ebi_biotype=rRNA,0.827383497,5.888004293,1.83368853,0.14524024,0.329547304,-5.21738832
PF3D7_1320100,Name=ClpS;description=ATP-dependent Clp protease adapter protein ClpS;ebi_biotype=protein_coding,0.59769095,3.802009245,1.833627722,0.145250172,0.329547304,-4.653144512
PF3D7_1471000,Name=RCL1;description=RNA 3'-terminal phosphate cyclase-like protein%2C putative;ebi_biotype=protein_coding,-0.467623369,4.848176225,-1.833431906,0.145282162,0.329547304,-4.911154043
PF3D7_1430000,description=conserved protein%2C unknown function;ebi_biotype=protein_coding,1.020836801,3.791966636,1.833320276,0.145300402,0.329547304,-4.644469056
PF3D7_0505000,description=MMS19-like protein%2C putative;ebi_biotype=protein_coding,0.496067633,4.058316156,1.832363264,0.145456878,0.329771439,-4.719464111
PF3D7_0827800,Name=SET3;description=SET domain protein%2C putative;ebi_biotype=protein_coding,-0.459245104,6.491789631,-1.830736603,0.145723266,0.330244485,-5.376861264
PF3D7_0319700,Name=ABCI3;description=ABC transporter I family member 1%2C putative;ebi_biotype=protein_coding,-0.304294543,6.683849372,-1.828562844,0.146080078,0.330921998,-5.437946787
PF3D7_1476000,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.545523688,3.499697484,-1.825906367,0.146295191,0.331278105,-4.573554739
PF3D7_1444700,description=shikimate dehydrogenase%2C putative;ebi_biotype=protein_coding,0.358317376,6.238252745,1.825589146,0.146569737,0.33176846,-5.33280857
PF3D7_0310500,Name=DHX57;description=ATP-dependent RNA helicase DHX57%2C putative;ebi_biotype=protein_coding,-0.311084569,6.701895453,-1.823248645,0.146956389,0.332512083,-5.449094657
PF3D7_0322300,Name=DGAT;description=diacylglycerol O-acyltransferase;ebi_biotype=protein_coding,-0.283321284,7.307278309,-1.822771398,0.147035367,0.332559232,-5.605289487
PF3D7_0529000,Name=TIP;description=T-cell immunomodulatory protein homolog%2C putative;ebi_biotype=protein_coding,0.642773374,4.597453148,1.820848602,0.14735403,0.333148241,-4.874568294
PF3D7_1027900,Name=DHHC10;description=palmitoyltransferase DHHC10%2C putative;ebi_biotype=protein_coding,-0.669598203,3.118972101,-1.820429901,0.14742352,0.333173661,-4.495783144
PF3D7_1011700,Name=RAD23;description=DNA repair protein RAD23%2C putative;ebi_biotype=protein_coding,-0.225844613,7.88347392,-1.818190761,0.147795749,0.333882971,-5.751034473
PF3D7_0320900,Name=H2A.Z;description=histone H2A.Z;ebi_biotype=protein_coding,0.161625698,12.69694174,1.817459471,0.147917537,0.33402618,-6.645081467
PF3D7_1435300,description=glutamate synthase [NADH]%2C putative;ebi_biotype=protein_coding,0.144036465,9.076815625,1.816692681,0.148045356,0.334182887,-6.011772111
PF3D7_0808100,description=AP-3 complex subunit delta%2C putative;ebi_biotype=protein_coding,0.487898015,5.661494936,1.814531425,0.148406268,0.334865425,-5.177967775
PF3D7_0302100,Name=SRPK1;description=serine/threonine protein kinase;ebi_biotype=protein_coding,-0.314444094,5.490465567,-1.811880198,0.148850307,0.335597057,-5.120935701
PF3D7_1357500,description=DNA helicase%2C putative;ebi_biotype=protein_coding,-0.260492238,7.042218244,-1.811393902,0.148931911,0.335597057,-5.55379542
PF3D7_0529100,Name=ATrx2;description=thioredoxin-like protein%2C putative;ebi_biotype=protein_coding,-0.308622012,5.262113325,-1.811063246,0.148987425,0.335597057,-5.058066766
PF3D7_1205500,description=zinc finger protein%2C putative;ebi_biotype=protein_coding,0.136825399,9.048335974,1.810694775,0.149049314,0.335597057,-6.013775152
PF3D7_1232900,description=nucleotidyltransferase%2C putative;ebi_biotype=protein_coding,0.529684375,3.105631236,1.786656191,0.149110992,0.335597057,-4.541165193
PF3D7_1320200,description=TBC domain protein%2C putative;ebi_biotype=protein_coding,0.529684375,3.105631236,1.786656191,0.149110992,0.335597057,-4.541165193
PF3D7_0614200,Name=NAR1;description=cytosolic Fe-S cluster assembly factor NAR1%2C putative;ebi_biotype=protein_coding,-0.39066416,4.826313372,-1.810098716,0.149149488,0.335597057,-4.935254124
PF3D7_1117200,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.423838287,4.877444678,1.809710293,0.149214807,0.335597057,-4.964736274
PF3D7_0524800,Name=UFD1;description=ubiquitin fusion degradation protein 1%2C putative;ebi_biotype=protein_coding,-0.231818269,7.419768721,-1.809450264,0.149258551,0.335597057,-5.65044618
PF3D7_1128400,Name=FPPS/GGPPS;description=bifunctional farnesyl/geranylgeranyl diphosphate synthase;ebi_biotype=protein_coding,-0.666300755,4.683700525,-1.806429917,0.149767684,0.3365484,-4.889046577
PF3D7_0726600,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.193377783,6.224737944,-1.782060032,0.14979934,0.3365484,-5.367155397
PF3D7_1119500,description=AP-4 complex subunit mu%2C putative;ebi_biotype=protein_coding,0.203290108,6.986822247,1.805734192,0.149885228,0.33660915,-5.554351751
PF3D7_1223600,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.249594876,6.023877383,-1.803665576,0.150235316,0.337262953,-5.285407313
PF3D7_1426000,Name=RPL21;description=60S ribosomal protein L21;ebi_biotype=protein_coding,-0.191689729,8.955040663,-1.803044818,0.150340544,0.337366776,-6.001117395
PF3D7_1030400,description=conserved protein%2C unknown function;ebi_biotype=protein_coding,-0.411764393,5.609300069,-1.802325459,0.150462587,0.337508235,-5.162471867
PF3D7_0629200,description=DnaJ protein%2C putative;ebi_biotype=protein_coding,-0.16891466,8.397699922,-1.801623388,0.150581801,0.337516441,-5.88857357
PF3D7_0908600,description=ribosomal RNA methyltransferase%2C putative;ebi_biotype=protein_coding,0.371247679,4.606465032,1.801608925,0.150584258,0.337516441,-4.900370064
PF3D7_0821800,Name=SEC61B;description=protein transport protein SEC61 subunit beta%2C putative;ebi_biotype=protein_coding,0.953817315,3.719906918,1.800976168,0.150691792,0.337534571,-4.663853518
PF3D7_0930800,description=regulator of chromosome condensation%2C putative;ebi_biotype=protein_coding,-0.192744722,6.904723116,-1.800801202,0.150721541,0.337534571,-5.533134209
PF3D7_1413900,description=DnaJ protein%2C putative;ebi_biotype=protein_coding,0.753324392,3.479115249,1.800519949,0.150769376,0.337534571,-4.611322384
PF3D7_1346100,Name=SEC61A;description=protein transport protein SEC61 subunit alpha;ebi_biotype=protein_coding,-0.245451914,8.226139426,-1.800085759,0.150843253,0.337567844,-5.850980807
PF3D7_1218900,description=WD repeat-containing protein%2C putative;ebi_biotype=protein_coding,-0.863933661,3.106089526,-1.798883119,0.151048089,0.337894042,-4.510550967
PF3D7_1326100,description=WD repeat-containing protein%2C putative;ebi_biotype=protein_coding,0.643467565,4.116147543,1.795663375,0.151597965,0.338991541,-4.774966439
PF3D7_1328300,description=conserved protein%2C unknown function;ebi_biotype=protein_coding,0.458383644,6.081481348,1.794204022,0.151847912,0.339417764,-5.325112694
PF3D7_0608600,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.225093542,5.903225418,1.780337096,0.152029323,0.339690519,-5.286674921
PF3D7_1429400,description=rRNA (adenosine-2'-O-)-methyltransferase%2C putative;ebi_biotype=protein_coding,0.371679385,4.772067986,1.791416331,0.152326609,0.340221867,-4.957265361
PF3D7_0321400,Name=pPK1;description=pseudo protein kinase 1%2C putative;ebi_biotype=protein_coding,1.028836471,4.705804593,1.79076596,0.152438524,0.340338937,-4.929313112
PF3D7_1009900,description=heptatricopeptide repeat-containing protein%2C putative;ebi_biotype=protein_coding,-0.588797158,4.614419054,-1.788264,0.152869891,0.341168855,-4.893644551
PF3D7_0527600,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.367359836,5.14586201,1.785726117,0.153308802,0.341924803,-5.065973867
PF3D7_0514500,description=conserved Plasmodium membrane protein%2C unknown function;ebi_biotype=protein_coding,1.144817192,2.341366103,1.785572909,0.153335342,0.341924803,-4.417688217
PF3D7_0828700,description=coiled-coil domain-containing protein 39%2C putative;ebi_biotype=protein_coding,0.2934844,7.391856088,1.785208514,0.153398485,0.341924803,-5.680094264
PF3D7_1468900,description=zinc finger protein%2C putative;ebi_biotype=protein_coding,0.655816101,4.559260753,1.784924486,0.153447722,0.341924803,-4.905089241
PF3D7_1147700,description=ATP synthase subunit delta%2C mitochondrial%2C putative;ebi_biotype=protein_coding,0.166112627,6.683707266,1.760394761,0.153620153,0.342175731,-5.527695724
PF3D7_0529200,description=sugar transporter%2C putative;ebi_biotype=protein_coding,0.385655659,4.980688511,1.783553175,0.153685682,0.34218844,-5.023252015
PF3D7_0111200,description=conserved protein%2C unknown function;ebi_biotype=protein_coding,-0.514778526,5.990925499,-1.783046033,0.153773786,0.342251385,-5.290424344
PF3D7_0915300,description=heptatricopeptide repeat-containing protein%2C putative;ebi_biotype=protein_coding,1.079609935,2.80049142,1.782185496,0.15392341,0.342451149,-4.486182505
PF3D7_0110700,Name=CAF1C;description=chromatin assembly factor 1 subunit C%2C putative;ebi_biotype=protein_coding,-0.171438645,6.413800835,-1.757999756,0.154048856,0.342596988,-5.45043208
PF3D7_0831800,Name=HRP2;description=histidine-rich protein II;ebi_biotype=protein_coding,0.154239401,12.81466313,1.780361685,0.154241041,0.342833763,-6.711631985
PF3D7_0108400,description=mitochondrial carrier protein%2C putative;ebi_biotype=protein_coding,0.853151524,2.616573714,1.780165829,0.154275193,0.342833763,-4.458924897
PF3D7_0524500,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.191532503,6.793254274,-1.779049273,0.154470047,0.343124849,-5.530320389
PF3D7_0826500,Name=UBE4B;description=ubiquitin conjugation factor E4 B%2C putative;ebi_biotype=protein_coding,-0.477183896,7.157905275,-1.778728039,0.154526156,0.343124849,-5.616280987
PF3D7_0704700,Name=PPAT;description=phosphopantetheine adenylyltransferase%2C putative;ebi_biotype=protein_coding,-0.312841264,7.492454089,-1.778367485,0.154589159,0.343131544,-5.703646111
PF3D7_1463500,description=fam-a protein;ebi_biotype=protein_coding,-0.397043455,6.130737438,-1.776972801,0.154833127,0.343539753,-5.342667631
PF3D7_0932500,Name=DHHC6;description=palmitoyltransferase DHHC6%2C putative;ebi_biotype=protein_coding,-1.015997958,5.051379771,-1.775996798,0.155004103,0.343577445,-5.00762234
PF3D7_1223300,Name=GyrA;description=DNA gyrase subunit A;ebi_biotype=protein_coding,0.218939931,8.06115559,1.775709199,0.155054524,0.343577445,-5.84966159
PF3D7_0709700,Name=PARE;description=prodrug activation and resistance esterase;ebi_biotype=protein_coding,-0.286288241,8.01825031,-1.775657496,0.15506359,0.343577445,-5.832794457
PF3D7_0409700,Name=RF2;description=peptide chain release factor 2;ebi_biotype=protein_coding,-0.479635507,6.414427642,-1.774699048,0.15523176,0.343577445,-5.421374907
PF3D7_1251500,Name=DRS1;description=ATP-dependent RNA helicase DRS1%2C putative;ebi_biotype=protein_coding,-1.170861511,2.761761276,-1.774429289,0.155279128,0.343577445,-4.477640387
PF3D7_1225300,description=rRNA-processing protein FCF1%2C putative;ebi_biotype=protein_coding,-0.667407479,2.936600693,-1.774204211,0.155318662,0.343577445,-4.510117028
PF3D7_1132100,description=RNA-binding protein%2C putative;ebi_biotype=protein_coding,1.584489697,2.538490077,1.774143581,0.155329313,0.343577445,-4.453162514
PF3D7_0914500,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.367187193,6.456004288,1.773811605,0.155387647,0.343577445,-5.455496753
PF3D7_1310300,description=zinc finger protein%2C putative;ebi_biotype=protein_coding,0.315698023,4.582411203,1.750369675,0.155423132,0.343577445,-4.94902977
PF3D7_1247900,Name=UTP11;description=U3 small nucleolar RNA-associated protein 11%2C putative;ebi_biotype=protein_coding,0.580544765,5.21608434,1.773452506,0.155450774,0.343577445,-5.09900112
PF3D7_0624600,Name=ISWI;description=ISWI chromatin-remodeling complex ATPase;ebi_biotype=protein_coding,0.4024211,6.332429561,1.772596244,0.15560141,0.343777546,-5.422758139
PF3D7_1228700,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.385502262,6.177116015,1.771904175,0.155723276,0.343913954,-5.379628757
PF3D7_1464600,Name=UIS2;description=serine/threonine protein phosphatase UIS2%2C putative;ebi_biotype=protein_coding,-0.10155162,9.130303312,-1.758664652,0.156598114,0.345631541,-6.088491649
PF3D7_1450700,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.213926107,6.39979167,-1.76681926,0.156621845,0.345631541,-5.437893275
PF3D7_1011900,Name=HO;description=heme oxygenase;ebi_biotype=protein_coding,0.118285152,8.829756569,1.764552979,0.157024128,0.346385659,-6.027849128
PF3D7_1100200,Name=VAR;description=erythrocyte membrane protein 1%2C PfEMP1;ebi_biotype=protein_coding,0.601883696,3.889719442,1.764194232,0.157087911,0.346392771,-4.752379537
PF3D7_0619200,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.962474756,3.629264398,1.763240648,0.157257587,0.346633294,-4.684516313
PF3D7_1026300,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.679841549,4.455739208,1.762746543,0.157345583,0.346693659,-4.902455206
PF3D7_1445000,description=prolyl hydroxylase-like protein%2C putative;ebi_biotype=protein_coding,0.630350001,3.374503786,1.762161613,0.157449824,0.346789755,-4.630595519
